SCOTTISH SEA FARMS FISHNISH- GABLE END OF MAIN BUILDING,Scottish Sea Farms Fishnish site,ISLE OF MULL,,PA65 6BA,56.506221,-5.8078254
OUTSIDE DAVYS FISH AND CHIP SHOP,2 SCLATTIE PARK,BUCKSBURN ABERDEEN,Aberdeenshire,AB21 9QR,57.179282,-2.1874214
CRIMOND SCHOOL- ACCESS FROM SCHOOL CAR PARK,LOGIE ROAD,CRIMOND FRASERBURGH,Aberdeenshire,AB43 8QL,57.600429,-1.9157434
INSIDE RED TELEPHONE BOX-,LESMAHAGOW ROAD,BOGHEAD LESMAHAGOW,Lanarkshire,ML11 0JA,55.655524,-3.9412975
NEW DEER PUBLIC HALL ON GABLE WALL OPP MUSTARD SEED CAFE,FORDYCE TERRACE,NEW DEER TURRIFF,Aberdeenshire,AB53 6WE,57.512988,-2.1894654
ON O/S WALL AT ENTRANCE TO LOCAL COMMUNITY SHOP,24 PATNA ROAD,KIRKMICHAEL MAYBOLE,Ayrshire,KA19 7PJ,55.346261,-4.6151661
ASDA STORE- INSIDE STORE AT SECURITY GUARD AREA,HALBEATH RETAIL PARK,DUNFERMLINE,Fife,KY11 4LP,56.081495,-3.4092731
NEW KILPATRICK PARISH CHURCH- O/S FRONT DOORS,KIRK PLACE,BEARSDEN GLASGOW,,G61 3RT,55.921481,-4.3328097
PORT SETON CENTRE- BESIDE DOOR TO RHS OF MAIN ENTRANCE,SOUTH SETON PARK,PORT SETON PRESTONPANS,East Lothian,EH32 0BQ,55.969011,-2.9504789
60-62- IN CABINET ON O/S WALL,MAIN ROAD,KIRKOSWALD MAYBOLE,Ayrshire,KA19 8HY,55.330565,-4.7752356
SCOTMID- ON O/S WALL,3 DRUMSHORELAND ROAD,PUMPHERSTON LIVINGSTON,West Lothian,EH53 0LF,55.908874,-3.4921115
YTHANVIEW HOTEL- BEHIND HOTEL IN SMOKING SHED,GENERAL AREA OF,METHLICK ELLON,Aberdeenshire,AB41 7DT,57.427347,-2.2424263
CO-OP SOCIETY- ON EXTERNAL WALL,HIGHCROFT,KELSO,Roxburghshire,TD5 7NB,55.607103,-2.4358097
GALDEIN VETERINARY- ON EXTERNAL WALL FACING CAR PARK,THE KNOWES,KELSO,Roxburghshire,TD5 7BH,55.597859,-2.4302005
THE ROYAL BRITISH LEGION- ON EXTERNAL WALL AT MAIN ENT,66 ROXBURGH STREET,KELSO,Roxburghshire,TD5 7DH,55.598927,-2.4354492
COMMUNITY EDUCATION CENTRE- END OF BUILDING NR ROAD,71 MAIN STREET,DECHMONT BROXBURN,West Lothian,EH52 6LJ,55.919584,-3.5425463
VILLAGE HALL- ON FRONT LEFT CORNER,UNNAMED ROAD,ARBROATH,Angus,DD11 5SQ,56.589644,-2.5219896
THE OYSTERCATCHER- ON SIDE OF BUILDING NR CARPARK,UNNAMED ROAD,OTTER FERRY TIGHNABRUAICH,Argyll,PA21 2DH,56.005901,-5.3190074
CO-OPERATIVE RETAIL SERVICES LTD- INSIDE STORE,DAVID STREET,STONEHAVEN,Kincardineshire,AB39 2AL,56.967066,-2.2090987
BRAIDBURN SCHOOL- IN DRIVERS ROOM,107 OXGANGS ROAD NORTH,EDINBURGH,Midlothian,EH14 1ED,55.914897,-3.2346312
THE THISTLE FOUNDATION- BEHIND RECEPTION DESK,QUEENS WALK,NIDDRIE EDINBURGH,,EH16 4EA,55.931756,-3.1314612
LOSSIEMOUTH MARINA OFFICE- FRNT OF BUILDING FACING STREET,SHORE STREET,LOSSIEMOUTH,Morayshire,IV31 6PB,57.724093,-3.2845973
BUCHANHAVEN PHARMACY- O/S DOOR TO LHS,23 SKELTON STREET,PETERHEAD,Aberdeenshire,AB42 1HR,57.512865,-1.7893245
SMITHS PHARMACY- AT FRONT OF DISPENSARY SPACE,66 HIGH STREET,NORTH BERWICK,East Lothian,EH39 4HF,56.058481,-2.7200742
PETTENS CROFT- ON SIDE OF WHITE BOX TRAILER,UNNAMED ROAD,BALMEDIE ABERDEEN,Aberdeenshire,AB23 8YB,57.268001,-2.0515652
INSIDE TELEPHONE KIOSK,THE SQUARE,GREENLAW DUNS,Berwickshire,TD10 6UD,55.706692,-2.4613131
RAILWAY STATION- AT ENTRANCE TO STATION OFFICE,ACADEMY STREET,INVERNESS,Inverness-Shire,IV1 1LE,57.479674,-4.2241999
UNIT 49 ENVA IN KITCHEN OF WEIGHBRIDGE CABIN NR MAIN GATE,BURNBRAE ROAD,LINWOOD,Renfrewshire,PA3 3BD,55.839636,-4.4910639
MORRISON CONSTRUCTION- IN GATEHOUSE AT SITE ENTRANCE,AUCHINLECK ROAD,CUMNOCK,Ayrshire,KA18 1RS,55.457207,-4.2802438
BARRHEAD HOUSING ASSOCIATION LTD- ON O/S OF BUILDING,70 MAIN STREET,BARRHEAD GLASGOW,,G78 1SB,55.79925,-4.3949003
D MOODIE & CO- ON O/S WALL OF BUILDING,39 CROSS ARTHURLIE STREET,BARRHEAD GLASGOW,,G78 1QU,55.800067,-4.3977109
FIRE STATION- ON O/S OF BUILDING NEAR FRONT DOOR,GRAHAMSTON ROAD,BARRHEAD GLASGOW,,G78 1TL,55.81299,-4.3968777
BROXDEN DENTAL CENTRE- BEHIND RECEPTION DESK,TWEED PLACE,PERTH,Perthshire,PH1 1TJ,56.391106,-3.4860072
PARISH CHURCH- ON O/S WALL OF BUILDING,12 KEIR STREET,BRIDGE OF ALLAN STIRLING,Stirlingshire,FK9 4NW,56.153788,-3.9484858
SHORTBREAD HOUSE OF EDINBURGH- IN STAIRWELL ASK STAFF,25 TENNANT STREET,EDINBURGH,,EH6 5NA,55.970163,-3.1762109
MADOCH CENTRE- INSIDE NEXT TO OFFICE,UNNAMED ROAD,GLENCARSE PERTH,Perthshire,PH2 7NF,56.37553,-3.3044317
THE ROYAL BRITISH LEGION- IN FRONT BAR TO LHS OF BAR,HIGH STREET,TURRIFF,Aberdeenshire,AB53 4DS,57.537266,-2.4615089
ROSEWELL PRIMARY SCHOOL- O/S AT MAIN ENTRANCE,85 CARNETHIE STREET,ROSEWELL,Midlothian,EH24 9AN,55.852749,-3.1350901
PARK GARAGE- ON FRONT WALL OF GARAGE,HARBOUR STREET,BODDAM PETERHEAD,Aberdeenshire,AB42 3AU,57.472891,-1.7779499
PITMEDDEN VILLAGE HALL- ON FRONT OF HALL,UNNAMED ROAD,UDNY ELLON,Aberdeenshire,AB41 7PQ,57.330703,-2.1703385
ON O/S WALL OF TELEPHONE EXCHANGE NEXT TO BUS STOP,B845,BONAWE OBAN,Argyll,PA37 1RL,56.451758,-5.2342032
Ardchattan Commuinty Council,FORD SPENCE COURT- Sheltered Housing,Benderloch,Argyll,PA37 1PY,56.487973,-5.4050608
UNION PLAZA- AT RECEPTION,1 UNION WYND,ABERDEEN,Aberdeenshire,AB10 1SL,57.145096,-2.1088024
INSIDE RED TELEPHONE BOX,NETHERMILL COTTAGES,ABERARGIE PERTH,Perthshire,PH2 9ND,56.327514,-3.3546411
IN SITE OFFICE BETWEEN ARGOS AND PETS AT HOME,EASTFIELD WAY,INVERNESS BUSINESS & RETAIL PA,Inverness-Shire,IV2 7GD,57.481295,-4.1771216
BRASS & GRANITE- ON WALL O/S PUB,53 GRANGE STREET,KILMARNOCK,Ayrshire,KA1 2DD,55.608669,-4.5015617
VILLAGE HALL- ON O/S WALL TO LHS OF ENTRANCE,CHAPEL CLOSE,CHAPEL OF GARIOCH INVERURIE,Aberdeenshire,AB51 5HG,57.306275,-2.4735981
DEAN PARK PRIMARY SCHOOL- O/S MAIN GATES ON FENCE,31 MARCHBANK GARDENS,BALERNO,Midlothian,EH14 7ET,55.879695,-3.3407908
DUNBLANE HIGH SCHOOL- ON WALL AT MAIN VISITORS ENTRANCE,OLD DOUNE ROAD,DUNBLANE,Perthshire,FK15 9EW,56.182722,-3.9803093
UNIT 2 NOVA INNOVATION- IN OFFICE IN WORKSHOP,6B TOWER STREET,LEITH EDINBURGH,,EH6 7BY,55.976972,-3.1670108
THE CRICKETY,CALDHAME PLACE,BRECHIN,Angus,DD9 7EB,56.728041,-2.6448398
SHERIFF COURT- IN RECEPTION AREA,QUEEN STREET,ABERDEEN,Aberdeenshire,AB10 1AN,57.149724,-2.0947346
SHERIFF COURT- IN RECEPTION AREA,CASTLE STREET,ABERDEEN,Aberdeenshire,AB11 5WN,57.1376,-2.0821
Scottish Courts and Tribunals Service,Aberdeen Mercatgate (Sheriff Court Annex),ABERDEEN,Aberdeenshire,AB11 5BB,57.14792,-2.0926146
Scottish Courts and Tribunals Service,Airdrie Sheriff Court,AIRDRIE,Lanarkshire,ML6 6EE,55.865896,-3.9765052
ACCORD HOSPICE- IN GARDEN BESIDE MAIN HOSPICE SIGN,7 MORTON AVENUE,PAISLEY,Renfrewshire,PA2 7BW,55.833704,-4.3896563
SCTS,AYR SHERIFF COURT HOUSE,AYR,Ayrshire,KA7 1EE,55.461472,-4.6385792
Scottish Courts and Tribunals Service,Dumbarton Sheriff and Justice of the Peace Court,DUMBARTON,Dunbartonshire,G82 1QR,55.944516,-4.5664106
SHERIFF COURT- AT SECURITY DESK ON GROUND FLOOR,6 WEST BELL STREET,DUNDEE,Angus,DD1 1AD,56.462183,-2.9777278
SHERIFF COURT,Dunfermline Sheriff Court,DUNFERMLINE,Fife,KY12 7HJ,56.073163,-3.4558807
SCTS,Dunoon Sheriff Court,DUNOON,Argyll,PA23 8BQ,55.950637,-4.9263184
SCTS,Falkirk Sheriff Court,CAMELON FALKIRK,Stirlingshire,FK1 4AR,56.003535,-3.8153841
Scottish Courts and Tribunals Service,Forfar Sheriff Court and Justice of the Peace Court,FORFAR,Angus,DD8 3LA,56.650029,-2.8865572
SHERIFF COURT,Fort William Sheriff Court,Fort William,Inverness-Shire,PH33 6EE,56.81543,-5.1153979
SHERIFF COURT,Glasgow Sheriff Court,GLASGOW,,G5 9DA,55.840792,-4.2639229
SCTS,Kilmarnock Sheriff Court,KILMARNOCK,Ayrshire,KA1 1ED,55.607305,-4.4996806
SCTS,Kirckaldy Sheriff Court,KIRKCALDY,Fife,KY1 1XQ,56.109414,-3.1633624
Scottish Courts and Tribunals Service,Oban Sheriff Court and Justice of the Peace Court,OBAN,Argyll,PA34 4AL,56.410731,-5.4749228
OFFICE OF PUBLIC GUARDIAN,HADRIAN HOUSE,FALKIRK,Stirlingshire,FK1 1XR,55.995546,-3.7602196
SHERIFF COURT,Paisley Sheriff Court,PAISLEY,Renfrewshire,PA3 2HW,55.84865,-4.426872
Scottish Courts and Tribunals Service,Perth Sheriff Court and Justice of the Peace Court,PERTH,Perthshire,PH2 8NL,56.394568,-3.426134
SCTS,Peterhead Sheriff Court,PETERHEAD,Aberdeenshire,AB42 1TP,57.506562,-1.7805994
SCTS,Stirling Sheriff Court,STIRLING,Stirlingshire,FK8 1NH,56.121544,-3.9382803
SCTS,Stranraer Sheriff Court,STRANRAER,Wigtownshire,DG9 7AA,54.902952,-5.0274369
SCTS,Tain Sheriff Court,TAIN,Ross-Shire,IV19 1AB,57.811835,-4.0551007
SCTS,Wick Sheriff Court,WICK,Caithness,KW1 4AJ,58.442197,-3.09251
Nairn community fire station,KING STREET,NAIRN,Nairnshire,IV12 4BQ,57.585289,-3.8710882
SHERIFF COURT,Alloa Sheriff Court,ALLOA,Clackmannanshire,FK10 1JA,56.116295,-3.792592
SPORTS DARVEL CENTRE- O/S FRONT DOOR,18 JAMIESON ROAD,DARVEL,Ayrshire,KA17 0AS,55.611226,-4.2806032
JAMESTON COTTAGE ESTATE OFFICE- ON WALL,GENERAL AREA OF,MAIDENS GIRVAN,Ayrshire,KA26 9NF,55.33312,-4.8062283
FIREMAC LTD- OUTSIDE PREMISES,UNNAMED ROAD,DUNBAR,East Lothian,EH42 1RQ,55.968792,-2.5730333
QUEENSFERRY RECREATION CENTRE- FRONT OF MAIN BUILDING,ASHBURNHAM ROAD,SOUTH QUEENSFERRY,West Lothian,EH30 9JN,55.986173,-3.3872728
QUEENSFERRY RECREATION CENTRE- FENCE @ FULL SIZE 3G PITCH,ASHBURNHAM ROAD,SOUTH QUEENSFERRY,West Lothian,EH30 9JN,55.986173,-3.3872728
LINKS HEALTH CENTRE- LHS OF MAIN ENTRANCE ON WALL,MARINE AVENUE,MONTROSE,Angus,DD10 8TR,56.70888,-2.4600687
NEWLANDS CENTRE- ON WALL AT MAIN ENTRANCE,GENERAL AREA OF,ROMANNO BRIDGE WEST LINTON,Peeblesshire,EH46 7BZ,55.718778,-3.3372769
PORT CHARLOTTE HOTEL- LOWER GROUND FLOOR ENT,MAIN STREET,PORT CHARLOTTE ISLE OF ISLAY,,PA48 7TU,55.74027,-6.3784555
NATHANS WASTESAVERS LTD UNIT 13- AT RECEPTION,WINCHESTER AVENUE,DENNY,Stirlingshire,FK6 6QE,56.025948,-3.9011983
ON LAMPOST OUTSIDE 1 HAINING AVENUE,1 HAINING AVENUE,DUMFRIES,Dumfriesshire,DG1 3FY,55.075734,-3.5866207
SALTIRE COURT- AT RECEPTION,CASTLE TERRACE,EDINBURGH,,EH1 2ES,55.947482,-3.2042824
TENNIS PAVILLION/REFRESH CAFE- O/S WALL FACING PLAY PARK,BOROUGHLOCH,NEWINGTON EDINBURGH,,EH8 9NL,55.941825,-3.1844457
FOGWATT HALL- AT FRONT DOOR TO RHS,BRACANY PARK,FOGWATT ELGIN,Morayshire,IV30 8FJ,57.597499,-3.2813003
TWEED VALLEY MOUNTAIN RESCUE TEAM- ON FRONT OF BUILDING,HIGH STREET,MELROSE,Roxburghshire,TD6 9RY,55.598948,-2.7251842
COSTCUTTER- ON WALL NEAREST TO MILLENIUM GARDEN,5 CHURCH STREET,PORTKNOCKIE BUCKIE,Banffshire,AB56 4LN,57.702569,-2.8606841
BRAE HIGH SCHOOL- O/S HEAD TEACHERS OFFICE,UNNAMED ROAD,BRAE SHETLAND,Shetland Islands,ZE2 9QG,60.394783,-1.3593571
ON WALL AT FISH HEDS DOOR OPPOSITE BEACH,UNNAMED ROAD,SANDEND BANFF,Banffshire,AB45 2UA,57.682279,-2.7488181
ENVA- TRANSPORT OFFICE GROUND FLOOR MAIN BUILDING,VIEWFIELD INDUSTRIAL ESTATE,GLENROTHES,Fife,KY6 2RS,56.184032,-3.1817307
OLD PARISH CHURCH CENTRE,BARRASGATE ROAD,FRASERBURGH,Aberdeenshire,AB43 9HH,57.694636,-2.0091288
FIRE STATION- TO RHS OF MAIN ENTRANCE,21 NORTH ANDERSON DRIVE,ABERDEEN,Aberdeenshire,AB15 6DW,57.150559,-2.1501049
GLENMILL MEDICAL CENTRE- IN TREATMENT ROOM RESUS TROLLEY,1191 ROYSTON ROAD,ROYSTON GLASGOW,,G33 1EY,55.878702,-4.194472
PRIME CUTS- ON SIDE WALL,27B ANNFIELD GLEN ROAD,AYR,Ayrshire,KA7 3RS,55.444191,-4.6144959
TORNESS POWER STATION- CALL  01368873914 FOR DEFIB,TORNESS,DUNBAR,East Lothian,EH42 1QU,55.969022,-2.4067403
WISHAW & DISTRICT HOUSING ASSOCIATION- O/S MAIN ENTRANCE,55 KIRK ROAD,WISHAW,Lanarkshire,ML2 7BL,55.773992,-3.9189158
THE AIRDALE- RHS OF PORCH,GENERAL AREA OF,ABOYNE,Aberdeenshire,AB34 5PQ,57.126728,-2.9336166
HARRIS ACADEMY- PERTH ROAD,PERTH ROAD,DUNDEE,Angus,DD2 1NL,56.456184,-3.0088737
CO-OP FUNERAL SERVICE- ON WALL ADJACENT TO MAIN DOOR,PAISLEY ROAD,BARRHEAD GLASGOW,,G78 1HG,55.804297,-4.3983699
ANDREW HAMILTON CENTRE- O/S AT FRONT ENTRANCE,LEVEN TERRACE,CARFIN,Lanarkshire,ML1 4DR,55.805107,-3.9625563
NEWTON ARMS- ON FRONT WALL,22 NEWTON BRAE,CAMBUSLANG GLASGOW,,G72 7UW,55.819796,-4.1244903
CHURCH CENTRE- ON O/S WALL AT ENTRANCE FROM CAR PARK,1 BEACONSFIELD PLACE,ABERDEEN,Aberdeenshire,AB15 4AB,57.14398,-2.12967
MCLAUGHLIN + HARVEY SITE OFFICES- 1ST AID ROOM GROUND FLR,KINGSTON STREET,TRADESTON GLASGOW,,G5 8BP,55.854173,-4.2610742
ADJACENT TO #59 PEEL ROAD . NORTH OF ENT TO TRAIN STATION,59 PEEL ROAD,THORNTONHALL GLASGOW,,G74 5AG,55.771342,-4.2494503
Jackton & Thorntonhall Comunity Council,333 EAGLESHAM ROAD,EAST KILBRIDE GLASGOW,,G75 8RW,55.751899,-4.2426893
THE DUCKS INN- O/S MAIN ENTRANCE RHS OF PORCH,WEST MAINS STREET,ABERLADY LONGNIDDRY,East Lothian,EH32 0RF,56.008358,-2.8635427
LAW PRIMARY SCHOOL- IN MEDICAL ROOM,HADDINGTON ROAD,NORTH BERWICK,East Lothian,EH39 4QZ,56.05183,-2.7203837
COMMUNITY BOAT CLUBHOUSE,SHORE STREET,FRASERBURGH,Aberdeenshire,AB43 7JQ,57.697809,-2.1145683
PORTESSIE PUBLIC HALL- ON O/S WALL AT FRONT DOOR,9 CHANCELLOR ROAD,BUCKIE,Banffshire,AB56 1TD,57.684318,-2.9387223
NORTH BERWICK COMMUNITY CENTRE- AT REEPTION,8 LAW ROAD,NORTH BERWICK,East Lothian,EH39 4PN,56.055553,-2.7199714
SIGMA ALDRICH CO- IN CANTEEN CORRIDOR,GENERAL AREA OF,HEATHERHOUSE INDUSTRIAL ESTATE,Ayrshire,KA12 8NB,55.605422,-4.6691055
SCTS,Banff Sheriff Court,BANFF,Banffshire,AB45 1AU,57.663873,-2.5218633
ALLANWATER SITE OFFICE IN UPSTAIRS OFFICE,43 HARE MOSS VIEW,WHITBURN,West Lothian,EH47 0DN,55.8723,-3.6537
Inverness Sheriff Court,The Castle,INVERNESS,Inverness-Shire,IV2 3EG,57.476185,-4.2253555
CLOBER GOLF CLUB- ON O/S WALL AT MAIN ENTRANCE,CRAIGTON ROAD,MILNGAVIE GLASGOW,,G62 7HP,55.946191,-4.3279055
THE FLOORING COMPANY- ON RHS OF BUILDING,2 ALLOA ROAD,STIRLING,Stirlingshire,FK9 5LT,56.138033,-3.9228228
A CROMBIE & SON- ON LHS CORNER WALL OF MAIN SHOP WINDOW,97-101 BROUGHTON STREET,EDINBURGH,,EH1 3RZ,55.958809,-3.1899139
BOWHOUSE FARM COTTAGE- ON WALL TO LHS,GENERAL AREA OF,ST MONANS ANSTRUTHER,Fife,KY10 2DB,56.204648,-2.7802285
JOHNNY KELLY PAVILION,Aurs Road,BARRHEAD GLASGOW,,G78 2SJ,55.801915,-4.3798409
STONEYBURN WORKSHOPS- ON FRONT OF BUILDING,4 MAIN STREET,STONEYBURN BATHGATE,West Lothian,EH47 8BA,55.849343,-3.6273933
AUCHNAGATT VILLAGE HALL- O/S MAIN ENTRANCE,UNNAMED ROAD,AUCHNAGATT ELLON,Aberdeenshire,AB41 8UR,57.466394,-2.1168757
OVERTON GARAGE,Overton Garage,ELLON,Aberdeenshire,AB41 8EP,57.40613,-2.0468338
TAIT HALL- ON EXTERNAL WALL AT MAIN ENTRANCE,EDENSIDE ROAD,KELSO,Roxburghshire,TD5 7BS,55.601318,-2.4302543
KELSO SWIMMING POOL- ON EXTERNAL WALL AT MAIN ENTRANCE,INCH ROAD,KELSO,Roxburghshire,TD5 7JP,55.603274,-2.4334341
KELSO RUGBY FOOTBALL CLUB- AT POYNDER PLACE ENTRANCE,POYNDER PLACE,KELSO,Roxburghshire,TD5 7EH,55.602881,-2.4379848
J STEWART & SON IRONMONGERS- ON O/S WALL AT MAIN ENTRANCE,2-10 WOODMARKET,KELSO,Roxburghshire,TD5 7AY,55.598548,-2.4333978
VILLAGE HALL- ON EXTERNAL WALL AT MAIN ENTRANCE,MAIN STREET,HEITON KELSO,Roxburghshire,TD5 8JR,55.569179,-2.4568607
STITCHILL VILLAGE HALL- ON EXTERNAL WALL,EDNAM ROAD,STICHILL KELSO,Roxburghshire,TD5 7TD,55.639407,-2.4550251
EDNAM VILLAGE HALL- ON EXTERNAL WALL AT MAIN ENTRANCE,STICHILL ROAD,EDNAM KELSO,Roxburghshire,TD5 7QQ,55.628874,-2.420249
SPROUSTON PRIMARY SCHOOL- AT ENTRANCE TO SCHOOL,UNNAMED ROAD,SPROUSTON KELSO,Roxburghshire,TD5 8HP,55.611702,-2.3878871
AMBULANCE STATION- EXTERNAL WALL AT MAIN ENTRANCE,JEDBURGH ROAD,KELSO,Roxburghshire,TD5 8JG,55.58921,-2.4365315
SAINSBURYS- EXTERNAL WALL AT MAIN ENTRANCE NEXT TO ATM,PINNACLEHILL INDUSTRIAL ESTATE,KELSO,Roxburghshire,TD5 8DW,55.590833,-2.4248718
MEMSIE GARAGE- ON FRONT OF BUILDING,A981,MEMSIE FRASERBURGH,Aberdeenshire,AB43 7AN,57.651602,-2.0502845
IN RED TELEPHONE BOX NEAR CHURCH,UNNAMED ROAD,UDNY GREEN ELLON,Aberdeenshire,AB41 7RS,57.327379,-2.2009965
IN PORCH,22 CHELMSFORD DRIVE,KELVINDALE GLASGOW,,G12 0NA,55.887293,-4.3075053
DYCE PARISH CHURCH- ON FRONT WALL OF CHURCH HALL,152 VICTORIA STREET,DYCE ABERDEEN,Aberdeenshire,AB21 7DN,57.208161,-2.1882798
CASTLE GREEN LEISURE CENTRE HALL- ON EXTERNAL WEST WALL,KING STREET,BROUGHTY FERRY DUNDEE,Angus,DD5 2HA,56.465058,-2.8690304
SOUTH LANARKSHIRE COUNCIL- AT MAIN RECEPTION,4 LIVINGSTONE BOULEVARD,BLANTYRE GLASGOW,,G72 0BP,55.779001,-4.0979347
FIRE STATION- AT FRONT DOORS,SOUTER HEAD ROAD,ALTENS INDUSTRIAL ESTATE ABERD,Aberdeenshire,AB12 3LF,57.10941,-2.0800866
CHURCH HALL- FRONT WALL OF CHURCH HALL TO LHS,UNNAMED ROAD,ARBIRLOT ARBROATH,Angus,DD11 2NX,56.555395,-2.6501475
Inverness Sheriff Court,North Tower,INVERNESS,Inverness-Shire,IV2 3EG,57.476185,-4.2253555
SHERIFF COURT,Alloa Sheriff Court,ALLOA,Clackmannanshire,FK10 1JA,56.116295,-3.792592
Scottish Courts and Tribunals Service,Dundee Sheriff Court and Justice of the Peace Court,DUNDEE,Angus,DD1 9AD,56.461653,-2.9913622
BOWLING GREEN AND PAVILION- EXTERNAL WALL OF CLUBHOUSE,MAIN STREET,NEWTON STEWART,Wigtownshire,DG8 8EN,54.794905,-4.4306006
UNIT 9- IN OFFICE KITCHEN NEXT TO FIRE DOOR,DRYDEN GLEN,LOANHEAD,Midlothian,EH20 9NA,55.873856,-3.169669
NISA- TO LHS OF SHOP FRONT DOOR,68 MAIN STREET,SHIELDHILL FALKIRK,Stirlingshire,FK1 2DT,55.971414,-3.766783
R-DESIGN,R-DESIGN,EDINBURGH,,EH3 6NU,55.95769,-3.1931151
AT MAIN RECEPTION,1-3 STATION ROAD,STRATHAVEN,Lanarkshire,ML10 6BE,55.675095,-4.0642494
PROCURATOR FISCAL- BEHIND PUBLIC COUNTER 1ST FLOOR,ALMADA STREET,HAMILTON,Lanarkshire,ML3 0HG,55.78163,-4.0470441
DEVRO PLC- AT SECURITY ENTRANCE,GARTFERRY ROAD,CHRYSTON GLASGOW,,G69 0JE,55.918889,-4.070679
DEVRO LTD- IN MAIN ENTRANCE CORRIDOR,BELGRAVE STREET,BELLSHILL INDUSTRIAL ESTATE BE,Lanarkshire,ML4 3LD,55.824225,-4.0337316
SELKIRK HIGH SCHOOL- OUTSIDE REAR OF BUILDING,HILLSIDE TERRACE,SELKIRK,Selkirkshire,TD7 4EW,55.549096,-2.8339156
BLACKNESS PRIMARY SCHOOL- ON WALL OPPOSITE PEDDIE STREET,HAWKHILL,DUNDEE,Angus,DD1 5RT,56.456745,-2.9916562
ACHADUNAN FARM- IN COURTYARD OF FYNE ALES BREWERY,UNNAMED ROAD,CAIRNDOW,Argyll,PA26 8BJ,56.290319,-4.8980638
RYTC BEACH CLUBHOUSE- AT GRASSY BEACH NR LEVEL CROSSING,DUNDEE ROAD,BROUGHTY FERRY DUNDEE,Angus,DD5 1LX,56.46925,-2.8936032
ROYAL TAY YACHT CLUB- AT ENTRANCE TO MAIN CLUBHOUSE,34 DUNDEE ROAD,BROUGHTY FERRY DUNDEE,Angus,DD5 1LX,56.46925,-2.8936032
ROSEBANK PRIMARY SCHOOL- ON WALL AT SCHOOL ENTRANCE,15 ALEXANDER STREET,DUNDEE,Angus,DD3 7DL,56.4688,-2.9705
ARDBRECKNISH HOUSE- IN SMOKERS BOTHY ALONGSIDE ENTRANCE,GENERAL AREA OF,ARDBRECKNISH DALMALLY,Argyll,PA33 1BH,56.346004,-5.1217828
DEESIDE CHRISTIAN FELLOWSHIP CHURCH- TO LHS OF MAIN DOORS,BINGHILL DRIVE,MILLTIMBER,Aberdeenshire,AB13 0JE,57.108879,-2.2368904
/,Kingholm Loaning,Kingholm Quay,Dumfriesshire,DG1 4SY,55.04582,-3.6027488
THE COTTAGE- ON FRONT OF WOODEN GARAGE,ST MARY TERRACE,NEW LEEDS PETERHEAD,Aberdeenshire,AB42 4JX,57.581819,-2.0077953
MORAY RUGBY CLUB- OUTSIDE MAIN ENTRANCE,MORRISTON CARAVAN PARK,ELGIN,Morayshire,IV30 4NA,57.6221,-3.3554
MASONIC LODGE,THE SQUARE,FRASERBURGH,Aberdeenshire,AB43 7JB,57.697037,-2.1137103
TESCO STORES- AT FRONT OF STORE,KELBURN STREET,BARRHEAD GLASGOW,,G78 1LR,55.797739,-4.4004716
BURNSIDE CARAVAN SITE- ON O/S WALL NEXT TO RECEPTION,GENERAL AREA OF,FOCHABERS,Morayshire,IV32 7LN,57.609058,-3.1636781
LOSSIEMOUTH BAY CARAVAN PARK- AT RECEPTION ENTRANCE,SEATOWN,LOSSIEMOUTH,Morayshire,IV31 6NW,57.713239,-3.2831217
CRAIGENAULT ECOLOGY CENTRE- AT DISABLED TOILET,GENERAL AREA OF,KINGHORN BURNTISLAND,Fife,KY3 9YG,56.075151,-3.1918588
INSIDE HOUSE,16 MALLARD BRAE,LADYWELL LIVINGSTON,West Lothian,EH54 6UB,55.897888,-3.5291621
DRAGER UNIT 2- TOP OF STAIRS OF MAIN BUILDING,DENMORE ROAD,BRIDGE OF DON ABERDEEN,Aberdeenshire,AB23 8JX,57.195976,-2.0967894
UDNY STATION COMMUNITY CENTRE,GENERAL AREA OF,UDNY STATION ELLON,Aberdeenshire,AB41 6QJ,57.310226,-2.1538933
PARLIAMENT HOUSE- RECEPTION DESK,PARLIAMENT SQUARE,TRON EDINBURGH,,EH1 1RQ,55.948939,-3.1902837
HIGH COURT LAWNMARKET- AT RECEPTION,HIGH STREET,TRON EDINBURGH,,EH1 1RE,55.94958,-3.1908959
TRIBUNALS CENTRE- AT MAIN ENTRANCE,20 YORK STREET,CITY CENTRE GLASGOW,,G2 8JH,55.857132,-4.2624446
VALNEVA SCOTLAND LTD- AT RECEPTION USE INTERCOM AT GATE,OAKBANK PARK ROAD,MID CALDER LIVINGSTON,West Lothian,EH53 0TG,55.875085,-3.4869949
OLD RAILWAY PIER HARBOUR- O/S WALL OF OUTBOARD STORE SHED,OFF FERRY ROAD,NORTH QUEENSFERRY INVERKEITHING,Fife,KY11 1HW,56.009842,-3.400712
Banchory Tennis Club,Tennis Courts,Banchory,Kincardineshire,AB31 4AE,57.056084,-2.5175074
ST JOSEPHS LEISURE CENTRE- NEXT TO LEISURE OFFICE,GRASSYARDS ROAD,KILMARNOCK,Ayrshire,KA3 7SL,55.616268,-4.4827811
HELIEX POWER LTD- AT RECEPTION,BRAMAH AVENUE,EAST KILBRIDE GLASGOW,,G75 0RD,55.755909,-4.1705952
